4.32E-05,0.325123,0.582821,0.0879609,0.0039639,8.71E-05,1.19E-06,1.15E-08,8.65E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.86E-06,0.186039,0.651335,0.152773,0.00956982,0.000273379,4.64E-06,5.43E-08,4.81E-10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.07E-07,0.0947364,0.647786,0.236136,0.0205609,0.000764025,1.61E-05,2.28E-07,2.38E-09,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.73E-08,0.0437038,0.583643,0.330648,0.0400195,0.00193437,5.08E-05,8.66E-07,1.06E-08,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.74E-09,0.0184636,0.481569,0.423999,0.0713337,0.00448502,0.000146721,3.01E-06,4.37E-08,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.13E-10,0.00717713,0.365599,0.500265,0.116991,0.00956812,0.000389606,9.65E-06,1.65E-07,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.06E-11,0.00257381,0.256062,0.544537,0.177013,0.0188313,0.000954447,2.85E-05,5.74E-07,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.77E-12,0.000854387,0.166011,0.548664,0.247919,0.0343074,0.00216436,7.80E-05,1.85E-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.49E-13,0.000263685,0.100065,0.513971,0.322824,0.0581094,0.0045631,0.000198412,5.54E-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.38E-14,7.60E-05,0.0563271,0.449639,0.392569,0.0919177,0.00898429,0.000471228,1.55E-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.53E-15,2.05E-05,0.0297239,0.368757,0.447524,0.136302,0.0165828,0.00104917,4.07E-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.19E-17,5.22E-06,0.0147494,0.284379,0.47973,0.190058,0.0287815,0.00219654,0.000100347,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.22E-18,1.25E-06,0.00690004,0.206758,0.484827,0.249849,0.0470952,0.00433553,0.000233365,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.80E-19,2.83E-07,0.00305059,0.142064,0.463054,0.310403,0.0728276,0.00808725,0.000512892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-20,6.07E-08,0.00127893,0.0925622,0.419379,0.365682,0.106793,0.014305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05E-22,1.27E-08,0.000521536,0.0586624,0.369451,0.419041,0.152324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14E-23,3.14E-09,0.000252274,0.0440997,0.386062,0.569586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56E-24,1.78E-09,0.000279437,0.0759162,0.923804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71E-24,7.71E-09,0.00236284,0.997637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93E-22,1.67E-06,0.999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16E-17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
